ZIP5,ZIP3,Eligible Delivery Points,RU,HH,Email,Area,District
53092,530,9449,4988,3683,3989,CENTRAL,WISCONSIN
53093,530,776,241,176,209,CENTRAL,WISCONSIN
53094,530,7014,2513,1915,2103,CENTRAL,WISCONSIN
53095,530,11537,5128,3889,4238,CENTRAL,WISCONSIN
53097,530,2258,1311,938,1066,CENTRAL,WISCONSIN
53098,530,4900,1590,1199,1343,CENTRAL,WISCONSIN
53101,531,45,3,3,3,CENTRAL,WISCONSIN
53103,531,1581,564,439,473,CENTRAL,WISCONSIN
53104,531,2799,1103,807,935,CENTRAL,WISCONSIN
53105,531,12406,4909,3684,4127,CENTRAL,WISCONSIN
53108,531,1418,588,432,490,CENTRAL,WISCONSIN
53109,531,179,2,2,2,CENTRAL,WISCONSIN
53110,531,8255,3070,2207,2638,CENTRAL,WISCONSIN
53114,531,1027,369,274,311,CENTRAL,WISCONSIN
53115,531,7086,2441,1829,2075,CENTRAL,WISCONSIN
53118,531,2924,1144,871,936,CENTRAL,WISCONSIN
53119,531,2454,919,695,769,CENTRAL,WISCONSIN
53120,531,4686,1740,1300,1450,CENTRAL,WISCONSIN
53121,531,8233,3086,2334,2596,CENTRAL,WISCONSIN
53122,531,2965,1309,1001,1071,CENTRAL,WISCONSIN
53125,531,1715,545,400,464,CENTRAL,WISCONSIN
53126,531,2856,1163,892,953,CENTRAL,WISCONSIN
53127,531,217,15,13,14,CENTRAL,WISCONSIN
53128,531,3498,1398,1023,1189,CENTRAL,WISCONSIN
53129,531,6642,2837,2087,2387,CENTRAL,WISCONSIN
53130,531,3713,1705,1257,1438,CENTRAL,WISCONSIN
53132,531,14941,7751,5652,6528,CENTRAL,WISCONSIN
53137,531,694,251,173,196,CENTRAL,WISCONSIN
53139,531,1538,467,359,383,CENTRAL,WISCONSIN
53140,531,12423,4301,3172,3695,CENTRAL,WISCONSIN
53141,531,1357,90,80,88,CENTRAL,WISCONSIN
53142,531,13059,6526,4682,5570,CENTRAL,WISCONSIN
53143,531,8808,3715,2693,3219,CENTRAL,WISCONSIN
53144,531,11000,5107,3664,4422,CENTRAL,WISCONSIN
53146,531,3061,1379,1038,1118,CENTRAL,WISCONSIN
53147,531,9664,3632,2697,3117,CENTRAL,WISCONSIN
53148,531,272,7,6,7,CENTRAL,WISCONSIN
53149,531,8202,3360,2539,2788,CENTRAL,WISCONSIN
53150,531,10486,4670,3606,3909,CENTRAL,WISCONSIN
53151,531,14293,6976,5186,5774,CENTRAL,WISCONSIN
53152,531,148,5,5,5,CENTRAL,WISCONSIN
53153,531,1109,433,326,351,CENTRAL,WISCONSIN
53154,531,16842,8554,6184,7405,CENTRAL,WISCONSIN
53156,531,1481,414,319,355,CENTRAL,WISCONSIN
53157,531,803,55,46,48,CENTRAL,WISCONSIN
53158,531,8347,4091,2953,3444,CENTRAL,WISCONSIN
53159,531,286,10,10,10,CENTRAL,WISCONSIN
53167,531,303,12,10,12,CENTRAL,WISCONSIN
53168,531,3918,1559,1171,1326,CENTRAL,WISCONSIN
53170,531,1248,404,311,342,CENTRAL,WISCONSIN
53171,531,230,12,11,12,CENTRAL,WISCONSIN
53172,531,9229,3278,2377,2833,CENTRAL,WISCONSIN
53176,531,169,6,6,6,CENTRAL,WISCONSIN
53177,531,2950,1285,950,1121,CENTRAL,WISCONSIN
53178,531,1269,393,289,321,CENTRAL,WISCONSIN
53179,531,2681,1132,830,957,CENTRAL,WISCONSIN
53181,531,3909,1495,1110,1282,CENTRAL,WISCONSIN
53182,531,3778,1570,1170,1347,CENTRAL,WISCONSIN
53183,531,1272,730,521,587,CENTRAL,WISCONSIN
53184,531,1775,591,445,494,CENTRAL,WISCONSIN
53185,531,7828,3116,2360,2573,CENTRAL,WISCONSIN
53186,531,14352,6510,4761,5436,CENTRAL,WISCONSIN
53187,531,1026,62,50,57,CENTRAL,WISCONSIN
53188,531,15111,7457,5477,6256,CENTRAL,WISCONSIN
53189,531,10685,5547,4095,4556,CENTRAL,WISCONSIN
53190,531,7356,2164,1608,1845,CENTRAL,WISCONSIN
53191,531,2142,586,463,501,CENTRAL,WISCONSIN
53192,531,191,16,13,16,CENTRAL,WISCONSIN
53194,531,56,4,3,4,CENTRAL,WISCONSIN
53201,532,1406,119,96,115,CENTRAL,WISCONSIN
53202,532,19139,7988,6019,6821,CENTRAL,WISCONSIN
53203,532,1930,814,626,725,CENTRAL,WISCONSIN
53204,532,15033,3708,2707,3308,CENTRAL,WISCONSIN
53205,532,4559,1544,1132,1419,CENTRAL,WISCONSIN
53206,532,11293,2966,2032,2707,CENTRAL,WISCONSIN
53207,532,16379,6936,5021,5779,CENTRAL,WISCONSIN
53208,532,13726,4953,3606,4259,CENTRAL,WISCONSIN
53209,532,20535,8652,6169,7696,CENTRAL,WISCONSIN
53210,532,11137,4610,3228,4125,CENTRAL,WISCONSIN
53211,532,16312,7621,5629,6132,CENTRAL,WISCONSIN
53212,532,14448,4990,3577,4304,CENTRAL,WISCONSIN
53213,532,11780,6003,4386,4852,CENTRAL,WISCONSIN
53214,532,16121,6744,4898,5822,CENTRAL,WISCONSIN
53215,532,19620,4731,3408,4151,CENTRAL,WISCONSIN
53216,532,14008,5300,3659,4772,CENTRAL,WISCONSIN
53217,532,12412,7591,5499,6152,CENTRAL,WISCONSIN
53218,532,15034,7753,5330,7056,CENTRAL,WISCONSIN
53219,532,15248,6731,4812,5748,CENTRAL,WISCONSIN
53220,532,11793,5042,3680,4319,CENTRAL,WISCONSIN
53221,532,16180,6646,4810,5749,CENTRAL,WISCONSIN
53222,532,11593,6215,4434,5379,CENTRAL,WISCONSIN
53223,532,13057,6101,4293,5379,CENTRAL,WISCONSIN
53224,532,9066,4503,3186,4064,CENTRAL,WISCONSIN
53225,532,11086,5293,3777,4717,CENTRAL,WISCONSIN
53226,532,9269,4681,3461,3916,CENTRAL,WISCONSIN
53227,532,11177,4648,3406,3993,CENTRAL,WISCONSIN
53228,532,7426,3386,2475,2903,CENTRAL,WISCONSIN
53233,532,6317,1681,1327,1405,CENTRAL,WISCONSIN
53234,532,1458,133,113,128,CENTRAL,WISCONSIN
53235,532,5122,2106,1547,1822,CENTRAL,WISCONSIN
53237,532,788,47,36,44,CENTRAL,WISCONSIN
53401,534,504,14,11,13,CENTRAL,WISCONSIN
53402,534,14258,6305,4559,5338,CENTRAL,WISCONSIN
53403,534,11051,4396,3162,3811,CENTRAL,WISCONSIN
53404,534,6012,2182,1565,1952,CENTRAL,WISCONSIN
53405,534,10394,4445,3241,3796,CENTRAL,WISCONSIN
53406,534,12725,5827,4247,4999,CENTRAL,WISCONSIN
53408,534,849,90,84,86,CENTRAL,WISCONSIN
53501,535,100,16,15,15,CENTRAL,WISCONSIN
53502,535,1356,333,259,282,CENTRAL,WISCONSIN
53503,535,937,274,217,230,CENTRAL,WISCONSIN
53504,535,1062,200,160,167,CENTRAL,WISCONSIN
53505,535,173,36,29,33,CENTRAL,WISCONSIN
53506,535,562,102,79,86,CENTRAL,WISCONSIN
53507,535,1034,321,241,278,CENTRAL,WISCONSIN
53508,535,2542,964,731,805,CENTRAL,WISCONSIN
53510,535,653,137,113,114,CENTRAL,WISCONSIN
53511,535,19159,7764,5723,6739,CENTRAL,WISCONSIN
53512,535,718,61,56,60,CENTRAL,WISCONSIN
53515,535,1186,427,330,363,CENTRAL,WISCONSIN
53516,535,1129,253,206,222,CENTRAL,WISCONSIN
53517,535,818,261,198,209,CENTRAL,WISCONSIN
53518,535,702,130,103,106,CENTRAL,WISCONSIN
53520,535,2877,889,670,754,CENTRAL,WISCONSIN
53521,535,1678,651,478,525,CENTRAL,WISCONSIN
53522,535,540,120,97,103,CENTRAL,WISCONSIN
53523,535,2487,995,752,844,CENTRAL,WISCONSIN
53525,535,1745,535,414,465,CENTRAL,WISCONSIN
53526,535,338,63,51,57,CENTRAL,WISCONSIN
53527,535,4702,2448,1813,2073,CENTRAL,WISCONSIN
53528,535,2638,1237,915,992,CENTRAL,WISCONSIN
53529,535,832,262,199,217,CENTRAL,WISCONSIN
53530,535,1822,407,313,352,CENTRAL,WISCONSIN
53531,535,1807,829,631,684,CENTRAL,WISCONSIN
53532,535,7090,3772,2759,3241,CENTRAL,WISCONSIN
53533,535,3099,1121,831,947,CENTRAL,WISCONSIN
53534,535,5912,2187,1657,1860,CENTRAL,WISCONSIN
53535,535,66,5,4,5,CENTRAL,WISCONSIN
53536,535,3659,1385,1047,1153,CENTRAL,WISCONSIN
53537,535,368,49,44,48,CENTRAL,WISCONSIN
53538,535,8068,2817,2118,2365,CENTRAL,WISCONSIN
53540,535,111,12,8,9,CENTRAL,WISCONSIN
53541,535,482,66,51,53,CENTRAL,WISCONSIN
53543,535,838,135,109,112,CENTRAL,WISCONSIN
53544,535,400,87,71,69,CENTRAL,WISCONSIN
53545,535,10329,4390,3234,3733,CENTRAL,WISCONSIN
53546,535,13251,5982,4423,5067,CENTRAL,WISCONSIN
53547,535,1114,91,82,89,CENTRAL,WISCONSIN
53548,535,7505,3229,2377,2781,CENTRAL,WISCONSIN
53549,535,4357,1416,1072,1210,CENTRAL,WISCONSIN
53550,535,529,102,83,90,CENTRAL,WISCONSIN
53551,535,4153,1668,1269,1424,CENTRAL,WISCONSIN
53553,535,380,75,56,64,CENTRAL,WISCONSIN
53554,535,524,75,60,62,CENTRAL,WISCONSIN
53555,535,3662,1517,1139,1271,CENTRAL,WISCONSIN
53556,535,1313,291,225,253,CENTRAL,WISCONSIN
53557,535,242,36,33,30,CENTRAL,WISCONSIN
53558,535,5516,3048,2235,2549,CENTRAL,WISCONSIN
53559,535,2601,1039,752,855,CENTRAL,WISCONSIN
53560,535,1582,593,447,494,CENTRAL,WISCONSIN
53561,535,1129,361,268,307,CENTRAL,WISCONSIN
53562,535,14241,8176,5937,6719,CENTRAL,WISCONSIN
53563,535,4976,1983,1490,1670,CENTRAL,WISCONSIN
53565,535,2151,612,483,527,CENTRAL,WISCONSIN
53566,535,6402,1986,1521,1668,CENTRAL,WISCONSIN
53569,535,554,91,76,73,CENTRAL,WISCONSIN
53570,535,1311,318,238,264,CENTRAL,WISCONSIN
53571,535,196,19,15,19,CENTRAL,WISCONSIN
53572,535,4347,1972,1454,1651,CENTRAL,WISCONSIN
53573,535,1597,317,248,274,CENTRAL,WISCONSIN
53574,535,1886,562,437,458,CENTRAL,WISCONSIN
53575,535,6905,3715,2714,3067,CENTRAL,WISCONSIN
53576,535,1155,374,275,315,CENTRAL,WISCONSIN
53577,535,650,115,103,96,CENTRAL,WISCONSIN
53578,535,2644,1082,818,882,CENTRAL,WISCONSIN
53579,535,768,181,142,157,CENTRAL,WISCONSIN
53580,535,255,32,27,26,CENTRAL,WISCONSIN
53581,535,4387,1114,869,971,CENTRAL,WISCONSIN
53582,535,583,183,144,159,CENTRAL,WISCONSIN
53583,535,2484,880,668,719,CENTRAL,WISCONSIN
53585,535,1178,324,239,275,CENTRAL,WISCONSIN
53586,535,1016,171,127,144,CENTRAL,WISCONSIN
53587,535,592,104,77,86,CENTRAL,WISCONSIN
53588,535,2053,589,454,490,CENTRAL,WISCONSIN
53589,535,8657,3771,2821,3161,CENTRAL,WISCONSIN
53590,535,18962,11077,7880,9376,CENTRAL,WISCONSIN
53593,535,13783,8617,6049,7227,CENTRAL,WISCONSIN
53594,535,2246,707,535,606,CENTRAL,WISCONSIN
53597,535,8523,4881,3554,4072,CENTRAL,WISCONSIN
53598,535,1850,942,705,801,CENTRAL,WISCONSIN
53701,537,694,41,38,40,CENTRAL,WISCONSIN
53703,537,18509,7182,5451,5611,CENTRAL,WISCONSIN
53704,537,22217,11533,8292,9368,CENTRAL,WISCONSIN
53705,537,12950,7454,5298,5783,CENTRAL,WISCONSIN
53707,537,172,38,35,34,CENTRAL,WISCONSIN
53708,537,593,80,68,78,CENTRAL,WISCONSIN
53711,537,23792,13692,9786,11045,CENTRAL,WISCONSIN
53713,537,10647,5047,3697,4319,CENTRAL,WISCONSIN
53714,537,7638,3861,2770,3202,CENTRAL,WISCONSIN
53715,537,5275,1966,1492,1457,CENTRAL,WISCONSIN
53716,537,8554,4396,3253,3573,CENTRAL,WISCONSIN
53717,537,6011,3775,2696,3013,CENTRAL,WISCONSIN
53718,537,9115,6003,4162,5216,CENTRAL,WISCONSIN
53719,537,15219,9207,6549,7655,CENTRAL,WISCONSIN
53725,537,435,58,47,56,CENTRAL,WISCONSIN
53726,537,2551,1016,765,750,CENTRAL,WISCONSIN
53744,537,1194,157,137,153,CENTRAL,WISCONSIN
53801,538,475,99,84,87,CENTRAL,WISCONSIN
53802,538,87,0,0,0,CENTRAL,WISCONSIN
53803,538,611,110,89,96,CENTRAL,WISCONSIN
53804,538,634,86,68,79,CENTRAL,WISCONSIN
53805,538,2134,485,388,423,CENTRAL,WISCONSIN
53806,538,962,153,120,133,CENTRAL,WISCONSIN
53807,538,1940,506,393,425,CENTRAL,WISCONSIN
53808,538,546,69,56,64,CENTRAL,WISCONSIN
53809,538,1709,392,320,335,CENTRAL,WISCONSIN
53810,538,228,25,20,21,CENTRAL,WISCONSIN
53811,538,1365,316,253,267,CENTRAL,WISCONSIN
53812,538,243,33,25,31,CENTRAL,WISCONSIN
53813,538,2575,705,544,601,CENTRAL,WISCONSIN
53816,538,344,40,34,35,CENTRAL,WISCONSIN
53817,538,114,8,7,8,CENTRAL,WISCONSIN
53818,538,5590,1574,1203,1332,CENTRAL,WISCONSIN
53820,538,1145,268,205,226,CENTRAL,WISCONSIN
53821,538,3530,855,665,735,CENTRAL,WISCONSIN
53825,538,227,36,27,32,CENTRAL,WISCONSIN
53826,538,630,88,72,82,CENTRAL,WISCONSIN
53827,538,136,14,12,13,CENTRAL,WISCONSIN
53901,539,6159,2205,1628,1889,CENTRAL,WISCONSIN
53910,539,1730,510,376,461,CENTRAL,WISCONSIN
53911,539,576,190,139,161,CENTRAL,WISCONSIN
53913,539,9211,3412,2532,2907,CENTRAL,WISCONSIN
53916,539,9933,3502,2608,2979,CENTRAL,WISCONSIN
53919,539,1024,194,155,167,CENTRAL,WISCONSIN
53920,539,329,66,56,64,CENTRAL,WISCONSIN
53922,539,455,105,79,77,CENTRAL,WISCONSIN
53923,539,1068,197,151,161,CENTRAL,WISCONSIN
53924,539,642,126,87,100,CENTRAL,WISCONSIN
53925,539,3545,1325,996,1101,CENTRAL,WISCONSIN
53926,539,566,92,71,75,CENTRAL,WISCONSIN
53928,539,88,13,9,12,CENTRAL,WISCONSIN
53929,539,1222,259,201,224,CENTRAL,WISCONSIN
53930,539,608,140,106,117,CENTRAL,WISCONSIN
53931,539,183,35,25,35,CENTRAL,WISCONSIN
53932,539,1144,431,321,373,CENTRAL,WISCONSIN
53933,539,1556,454,340,397,CENTRAL,WISCONSIN
53934,539,2795,701,529,629,CENTRAL,WISCONSIN
53935,539,181,17,12,16,CENTRAL,WISCONSIN
53936,539,864,235,185,205,CENTRAL,WISCONSIN
53937,539,444,69,54,57,CENTRAL,WISCONSIN
53939,539,129,5,5,5,CENTRAL,WISCONSIN
53940,539,543,96,79,92,CENTRAL,WISCONSIN
53941,539,1689,419,323,372,CENTRAL,WISCONSIN
53942,539,99,6,4,5,CENTRAL,WISCONSIN
53943,539,438,80,69,64,CENTRAL,WISCONSIN
53944,539,1111,297,235,252,CENTRAL,WISCONSIN
53946,539,2265,483,379,416,CENTRAL,WISCONSIN
53947,539,89,22,14,20,CENTRAL,WISCONSIN
53948,539,3737,1083,812,953,CENTRAL,WISCONSIN
53949,539,3339,851,652,739,CENTRAL,WISCONSIN
53950,539,2641,805,600,717,CENTRAL,WISCONSIN
53951,539,1087,243,188,215,CENTRAL,WISCONSIN
53952,539,1940,511,367,424,CENTRAL,WISCONSIN
53953,539,179,10,10,9,CENTRAL,WISCONSIN
53954,539,3255,1010,752,855,CENTRAL,WISCONSIN
53955,539,2808,1006,780,851,CENTRAL,WISCONSIN
53956,539,1383,359,281,317,CENTRAL,WISCONSIN
53959,539,6203,2169,1634,1859,CENTRAL,WISCONSIN
53960,539,1474,446,343,380,CENTRAL,WISCONSIN
53961,539,407,87,67,74,CENTRAL,WISCONSIN
53962,539,81,4,3,3,CENTRAL,WISCONSIN
53963,539,4779,1541,1158,1302,CENTRAL,WISCONSIN
53964,539,1702,487,366,417,CENTRAL,WISCONSIN
53965,539,5178,1710,1292,1483,CENTRAL,WISCONSIN
53968,539,1047,210,170,177,CENTRAL,WISCONSIN
53969,539,218,16,14,14,CENTRAL,WISCONSIN
54001,540,3747,1257,981,1068,CENTRAL,WISCONSIN
54002,540,2874,1046,801,896,CENTRAL,WISCONSIN
54003,540,468,112,89,94,CENTRAL,WISCONSIN
54004,540,1092,263,199,232,CENTRAL,WISCONSIN
54005,540,1481,427,338,370,CENTRAL,WISCONSIN
54006,540,438,107,84,100,CENTRAL,WISCONSIN
54007,540,599,169,133,139,CENTRAL,WISCONSIN
54009,540,1126,400,298,341,CENTRAL,WISCONSIN
54011,540,3116,925,702,798,CENTRAL,WISCONSIN
54013,540,1568,474,349,412,CENTRAL,WISCONSIN
54014,540,1085,301,227,258,CENTRAL,WISCONSIN
54015,540,1724,684,516,605,CENTRAL,WISCONSIN
54016,540,13361,7294,5444,6163,CENTRAL,WISCONSIN
54017,540,8193,3797,2851,3249,CENTRAL,WISCONSIN
54020,540,3532,1151,880,1007,CENTRAL,WISCONSIN
54021,540,2886,1252,952,1087,CENTRAL,WISCONSIN
54022,540,9456,4123,3161,3544,CENTRAL,WISCONSIN
54023,540,1948,885,653,774,CENTRAL,WISCONSIN
54024,540,2544,762,593,655,CENTRAL,WISCONSIN
54025,540,3254,1443,1068,1240,CENTRAL,WISCONSIN
54026,540,981,317,242,276,CENTRAL,WISCONSIN
54027,540,464,138,115,120,CENTRAL,WISCONSIN
54028,540,1148,332,256,287,CENTRAL,WISCONSIN
54082,540,706,371,272,309,CENTRAL,WISCONSIN
54101,541,1255,445,360,381,CENTRAL,WISCONSIN
54102,541,661,113,88,95,CENTRAL,WISCONSIN
54103,541,304,44,35,40,CENTRAL,WISCONSIN
54104,541,754,179,139,157,CENTRAL,WISCONSIN
54106,541,1860,571,457,464,CENTRAL,WISCONSIN
54107,541,1743,314,256,259,CENTRAL,WISCONSIN
54110,541,2339,643,516,544,CENTRAL,WISCONSIN
54111,541,1171,283,209,251,CENTRAL,WISCONSIN
54112,541,978,261,200,225,CENTRAL,WISCONSIN
54113,541,1492,632,466,531,CENTRAL,WISCONSIN
54114,541,3507,937,739,821,CENTRAL,WISCONSIN
54115,541,20086,10105,7422,8613,CENTRAL,WISCONSIN
54119,541,276,52,39,46,CENTRAL,WISCONSIN
54120,541,151,45,36,40,CENTRAL,WISCONSIN
54121,541,1830,532,419,488,CENTRAL,WISCONSIN
54123,541,155,33,26,31,CENTRAL,WISCONSIN
54124,541,1856,435,344,367,CENTRAL,WISCONSIN
54125,541,365,56,47,50,CENTRAL,WISCONSIN
54126,541,1568,474,370,397,CENTRAL,WISCONSIN
54127,541,32,7,6,7,CENTRAL,WISCONSIN
54128,541,873,178,140,155,CENTRAL,WISCONSIN
54129,541,1667,404,311,340,CENTRAL,WISCONSIN
54130,541,11436,4657,3509,3962,CENTRAL,WISCONSIN
54135,541,1603,302,231,279,CENTRAL,WISCONSIN
54136,541,3382,1369,1010,1192,CENTRAL,WISCONSIN
54137,541,637,121,98,100,CENTRAL,WISCONSIN
54138,541,743,190,150,165,CENTRAL,WISCONSIN
54139,541,1430,361,267,295,CENTRAL,WISCONSIN
54140,541,3482,1272,965,1096,CENTRAL,WISCONSIN
54141,541,1192,417,315,340,CENTRAL,WISCONSIN
54143,541,7093,2139,1613,1836,CENTRAL,WISCONSIN
54149,541,912,190,154,170,CENTRAL,WISCONSIN
54150,541,352,48,34,47,CENTRAL,WISCONSIN
54151,541,1718,550,431,485,CENTRAL,WISCONSIN
54152,541,147,20,17,20,CENTRAL,WISCONSIN
54153,541,3268,1182,866,1037,CENTRAL,WISCONSIN
54154,541,2388,796,596,687,CENTRAL,WISCONSIN
54155,541,3629,1741,1263,1494,CENTRAL,WISCONSIN
54156,541,1050,215,153,176,CENTRAL,WISCONSIN
54157,541,2511,736,554,631,CENTRAL,WISCONSIN
54159,541,718,163,125,142,CENTRAL,WISCONSIN
54160,541,107,20,18,17,CENTRAL,WISCONSIN
54161,541,1473,376,282,320,CENTRAL,WISCONSIN
54162,541,4243,1461,1101,1266,CENTRAL,WISCONSIN
54165,541,3245,1070,814,936,CENTRAL,WISCONSIN
54166,541,8142,2383,1827,2063,CENTRAL,WISCONSIN
54169,541,1409,570,433,463,CENTRAL,WISCONSIN
54170,541,1801,467,356,388,CENTRAL,WISCONSIN
54171,541,1542,722,548,594,CENTRAL,WISCONSIN
54173,541,1692,890,683,734,CENTRAL,WISCONSIN
54174,541,1657,402,318,354,CENTRAL,WISCONSIN
54175,541,780,185,148,169,CENTRAL,WISCONSIN
54177,541,1814,414,329,371,CENTRAL,WISCONSIN
54180,541,1396,623,482,537,CENTRAL,WISCONSIN
54201,542,2557,714,539,621,CENTRAL,WISCONSIN
54202,542,1187,302,233,266,CENTRAL,WISCONSIN
54204,542,834,220,183,184,CENTRAL,WISCONSIN
54205,542,911,223,168,179,CENTRAL,WISCONSIN
54207,542,127,13,8,13,CENTRAL,WISCONSIN
54208,542,2916,849,673,717,CENTRAL,WISCONSIN
54209,542,1331,346,263,296,CENTRAL,WISCONSIN
54210,542,818,199,158,178,CENTRAL,WISCONSIN
54211,542,465,65,52,63,CENTRAL,WISCONSIN
54212,542,960,218,176,190,CENTRAL,WISCONSIN
54213,542,596,175,139,148,CENTRAL,WISCONSIN
54214,542,280,42,33,39,CENTRAL,WISCONSIN
54215,542,124,6,5,5,CENTRAL,WISCONSIN
54216,542,2665,731,597,615,CENTRAL,WISCONSIN
54217,542,3140,1011,779,864,CENTRAL,WISCONSIN
54220,542,17888,5805,4409,4905,CENTRAL,WISCONSIN
54221,542,746,74,62,73,CENTRAL,WISCONSIN
54227,542,720,177,145,147,CENTRAL,WISCONSIN
54228,542,1324,344,259,282,CENTRAL,WISCONSIN
54229,542,1798,676,517,587,CENTRAL,WISCONSIN
54230,542,2056,468,351,380,CENTRAL,WISCONSIN
54232,542,377,29,22,27,CENTRAL,WISCONSIN
54234,542,1636,455,366,393,CENTRAL,WISCONSIN
54235,542,9820,3287,2530,2781,CENTRAL,WISCONSIN
54241,542,6857,1951,1505,1658,CENTRAL,WISCONSIN
54245,542,1083,265,202,225,CENTRAL,WISCONSIN
54246,542,641,117,98,99,CENTRAL,WISCONSIN
54247,542,1143,270,216,237,CENTRAL,WISCONSIN
54301,543,9335,4194,3099,3563,CENTRAL,WISCONSIN
54302,543,12519,4638,3439,4066,CENTRAL,WISCONSIN
54303,543,12051,4882,3582,4226,CENTRAL,WISCONSIN
54304,543,13366,5244,3866,4503,CENTRAL,WISCONSIN
54305,543,860,46,40,43,CENTRAL,WISCONSIN
54307,543,1048,76,70,76,CENTRAL,WISCONSIN
54308,543,315,41,38,39,CENTRAL,WISCONSIN
54311,543,15119,7367,5487,6253,CENTRAL,WISCONSIN
54313,543,16375,8289,6151,6994,CENTRAL,WISCONSIN
54324,543,212,33,28,32,CENTRAL,WISCONSIN
54401,544,13026,5586,4160,4811,CENTRAL,WISCONSIN
54402,544,926,46,41,41,CENTRAL,WISCONSIN
54403,544,10300,4290,3176,3636,CENTRAL,WISCONSIN
54405,544,1495,267,205,241,CENTRAL,WISCONSIN
54406,544,1625,495,368,407,CENTRAL,WISCONSIN
54407,544,740,200,155,163,CENTRAL,WISCONSIN
54408,544,491,119,98,106,CENTRAL,WISCONSIN
54409,544,5776,1649,1249,1423,CENTRAL,WISCONSIN
54410,544,893,218,160,188,CENTRAL,WISCONSIN
54411,544,2039,382,306,332,CENTRAL,WISCONSIN
54412,544,909,210,165,187,CENTRAL,WISCONSIN
54413,544,144,23,20,20,CENTRAL,WISCONSIN
54414,544,1439,364,271,299,CENTRAL,WISCONSIN
54415,544,25,3,3,2,CENTRAL,WISCONSIN
54416,544,755,159,116,138,CENTRAL,WISCONSIN
54417,544,148,10,10,9,CENTRAL,WISCONSIN
54418,544,475,105,77,85,CENTRAL,WISCONSIN
54420,544,544,75,56,63,CENTRAL,WISCONSIN
54421,544,1509,241,191,209,CENTRAL,WISCONSIN
54422,544,471,68,50,62,CENTRAL,WISCONSIN
54423,544,979,296,232,254,CENTRAL,WISCONSIN
54424,544,878,212,167,179,CENTRAL,WISCONSIN
54425,544,892,141,109,119,CENTRAL,WISCONSIN
54426,544,1729,411,328,363,CENTRAL,WISCONSIN
54427,544,527,118,92,99,CENTRAL,WISCONSIN
54428,544,850,155,124,129,CENTRAL,WISCONSIN
54429,544,94,4,4,2,CENTRAL,WISCONSIN
54430,544,86,11,11,11,CENTRAL,WISCONSIN
54433,544,819,125,99,107,CENTRAL,WISCONSIN
54435,544,1079,221,183,195,CENTRAL,WISCONSIN
54436,544,835,119,101,101,CENTRAL,WISCONSIN
54437,544,1343,229,177,199,CENTRAL,WISCONSIN
54440,544,1394,379,299,334,CENTRAL,WISCONSIN
54441,544,318,62,59,52,CENTRAL,WISCONSIN
54442,544,512,114,90,103,CENTRAL,WISCONSIN
54443,544,1170,316,240,273,CENTRAL,WISCONSIN
54446,544,1195,184,145,156,CENTRAL,WISCONSIN
54447,544,305,38,28,30,CENTRAL,WISCONSIN
54448,544,1757,511,405,442,CENTRAL,WISCONSIN
54449,544,11743,3982,3034,3443,CENTRAL,WISCONSIN
54450,544,238,19,16,17,CENTRAL,WISCONSIN
54451,544,4892,1192,959,999,CENTRAL,WISCONSIN
54452,544,8325,2754,2090,2379,CENTRAL,WISCONSIN
54454,544,467,123,90,113,CENTRAL,WISCONSIN
54455,544,7885,3442,2584,2975,CENTRAL,WISCONSIN
54456,544,2848,624,487,541,CENTRAL,WISCONSIN
54457,544,4691,1618,1205,1418,CENTRAL,WISCONSIN
54458,544,109,6,5,6,CENTRAL,WISCONSIN
54459,544,641,163,115,130,CENTRAL,WISCONSIN
54460,544,1102,135,108,116,CENTRAL,WISCONSIN
54462,544,214,55,42,48,CENTRAL,WISCONSIN
54463,544,526,119,91,102,CENTRAL,WISCONSIN
54464,544,78,4,3,4,CENTRAL,WISCONSIN
54465,544,566,99,75,85,CENTRAL,WISCONSIN
54466,544,1348,298,244,244,CENTRAL,WISCONSIN
54467,544,6969,3299,2483,2799,CENTRAL,WISCONSIN
54469,544,790,309,241,270,CENTRAL,WISCONSIN
54470,544,1029,180,148,156,CENTRAL,WISCONSIN
54471,544,745,243,181,218,CENTRAL,WISCONSIN
54473,544,1145,297,234,261,CENTRAL,WISCONSIN
54474,544,1829,705,537,601,CENTRAL,WISCONSIN
54475,544,685,185,137,166,CENTRAL,WISCONSIN
54476,544,8103,3606,2658,3090,CENTRAL,WISCONSIN
54479,544,1875,393,302,344,CENTRAL,WISCONSIN
54480,544,544,112,88,104,CENTRAL,WISCONSIN
54481,544,11442,4686,3507,3934,CENTRAL,WISCONSIN
54482,544,3754,1623,1241,1332,CENTRAL,WISCONSIN
54484,544,2124,565,454,505,CENTRAL,WISCONSIN
54485,544,261,41,39,39,CENTRAL,WISCONSIN
54486,544,1182,212,168,190,CENTRAL,WISCONSIN
54487,544,5550,1559,1168,1330,CENTRAL,WISCONSIN
54488,544,523,81,64,68,CENTRAL,WISCONSIN
54489,544,714,191,151,167,CENTRAL,WISCONSIN
54490,544,494,99,73,88,CENTRAL,WISCONSIN
54491,544,1033,221,174,201,CENTRAL,WISCONSIN
54493,544,357,63,49,58,CENTRAL,WISCONSIN
54494,544,12167,4865,3677,4221,CENTRAL,WISCONSIN
54495,544,3582,1327,1006,1151,CENTRAL,WISCONSIN
54498,544,919,128,108,109,CENTRAL,WISCONSIN
